"","Fecha","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Casos.diarios","Confirmados.diarios","Hospitalizados.diarios","Decesos.diarios","Casos.media.7d","Decesos.media.7d","Hospitalizados.media.7d","Resultados.diarios","Resultados.media.7d","Ambulatorios.Activos.7d","Sospechosos.7d","Sospechosos.diarios","Sospechosos.diarios.7d","Hospitalizados.Activos.7d","Incidencia","Letalidad","Mortalidad","Positividad.diaria","Positividad","Analizados.diarios","Analizados.media.7d"
"658",2022-02-18,323270,290976,134533,156443,6768,158227,87253,70974,9855,4206,5649,138665,19562,41065,22260,777,146153,2251,122,2097,32,54888,6348,88299,0,12803,463,1,0,2108,232,66,8,41,4,13,2,8,0,5844,17,36676,124,90945,3086,24762,6628,554,540,16,13,490.1,15.6,22.1,786,676,2314,6743.7,-5,-3.3,143.4,5146.02,6.2,32051.44,68.7,46.24,796,690.4
"659",2022-02-19,324192,291909,135083,156826,6748,158786,87582,71204,9861,4207,5654,139209,19577,41096,22278,777,146844,2111,116,1965,30,55246,6353,88366,0,12922,463,1,0,2122,232,67,8,41,4,13,2,8,0,5858,17,36816,124,91303,3086,24809,6634,559,550,15,6,470.7,13,21.3,933,680.3,2162,6741.4,-20,-2.3,136.9,5164.2,6.2,32070.95,58.95,46.28,922,692.9
"660",2022-02-20,324365,292084,135163,156921,6740,158872,87634,71238,9866,4209,5657,139292,19580,41109,22281,777,147226,1804,98,1682,24,55285,6358,88388,0,12946,463,1,0,2122,232,68,8,41,4,13,2,8,0,5862,17,36845,124,91345,3086,24820,6639,86,80,3,5,458.4,12.3,17,175,650.7,2022.4,6744.6,-8,3.1,127.1,5167,6.2,32087.21,45.71,46.28,173,668.4
"661",2022-02-21,324462,292196,135216,156980,6715,158930,87671,71259,9869,4209,5660,139340,19590,41132,22292,777,147539,1542,85,1437,20,55322,6361,88404,0,12951,463,1,0,2122,232,68,8,41,4,13,2,8,0,5868,17,36858,124,91370,3086,24834,6642,58,53,10,3,435.3,11.6,16.1,112,604.7,1921,6748.7,-25,4.1,117.4,5168.88,6.2,32096.97,47.32,46.28,97,625.1
"662",2022-02-22,325119,292779,135653,157126,6753,159404,87977,71427,9875,4214,5661,139796,19608,41179,22311,780,148051,1495,82,1396,17,55628,6363,88482,0,13018,463,1,0,2145,233,68,8,41,4,13,2,8,0,5890,17,36969,124,91664,3086,24881,6648,474,437,18,6,412.3,9.7,14.7,583,568.7,1827.9,6751.7,38,3,109,5184.3,6.2,32116.48,74.96,46.33,657,589.9
"663",2022-02-23,325737,293367,136069,157298,6770,159833,88212,71621,9890,4218,5672,140208,19625,41217,22331,784,148507,1449,74,1362,13,55952,6368,88534,0,13052,463,1,0,2161,233,71,8,41,4,13,2,8,0,5903,17,37067,124,91938,3087,24925,6662,429,416,17,15,386.4,8.3,13.9,588,550.4,1724.3,6752.4,17,0.7,100.3,5198.25,6.2,32165.27,70.75,46.38,618,567.6
"664",2022-02-24,326355,293978,136520,157458,6761,160300,88476,71824,9907,4223,5684,140652,19648,41256,22355,786,148990,1415,61,1342,12,56274,6378,88598,0,13102,463,1,0,2192,233,71,8,41,4,13,2,8,0,5919,17,37172,124,92233,3090,24976,6676,467,451,23,17,375.3,9.3,14.6,611,541.1,1611.6,6750.7,-9,-1.7,91.1,5213.44,6.2,32220.56,73.81,46.44,618,554.4
"665",2022-02-25,326860,294486,136823,157663,6751,160610,88657,71953,9916,4228,5688,140955,19655,41277,22365,786,149329,1378,55,1310,13,56512,6385,88654,0,13108,463,1,0,2202,233,71,8,41,4,13,2,8,0,5926,17,37261,124,92414,3091,25009,6684,310,303,7,9,340.4,8.7,13.3,508,501.4,1499.1,6748.3,-10,-2.4,81.6,5223.52,6.2,32249.83,59.65,46.46,505,512.9
"666",2022-02-26,327471,295107,137246,157861,6722,161050,88909,72141,9924,4232,5692,141382,19668,41307,22379,788,149806,1333,55,1265,13,56852,6390,88702,0,13152,463,1,0,2209,234,72,8,41,4,13,2,8,0,5940,18,37368,124,92695,3092,25047,6690,440,423,13,8,323.4,9,13,621,456.9,1399.1,6744.6,-29,-3.7,72.9,5237.83,6.2,32275.85,68.12,46.51,611,468.4
"667",2022-02-27,327569,295196,137301,157895,6728,161108,88939,72169,9929,4235,5694,141437,19671,41318,22382,788,150012,1176,46,1121,9,56890,6392,88718,0,13155,463,1,0,2209,234,73,8,41,4,13,2,8,0,5941,18,37380,124,92729,3093,25058,6694,58,55,3,5,319.4,9,13,89,444.6,1319,6742.9,6,-1.7,65.4,5239.72,6.2,32292.11,61.8,46.51,98,457.7
"668",2022-02-28,327682,295329,137368,157961,6706,161176,88984,72192,9930,4235,5695,141489,19687,41343,22398,788,150209,1045,52,985,8,56946,6393,88725,0,13159,463,1,0,2210,234,73,8,41,4,13,2,8,0,5946,18,37394,124,92759,3093,25077,6695,68,67,16,1,320.9,8.7,13.9,133,447.6,1254.4,6741.6,-22,-1.3,60.7,5241.93,6.2,32295.36,50.38,46.51,113,460
"669",2022-03-01,328157,295779,137665,158114,6721,161483,89155,72328,9943,4239,5704,141785,19698,41371,22409,790,150527,1019,51,962,6,57176,6403,88767,0,13187,463,1,0,2214,235,76,8,41,4,13,2,8,0,5959,18,37467,124,92957,3096,25100,6705,307,297,11,13,297,9.7,12.9,450,428.6,1192.4,6737,15,-4.6,56.3,5251.92,6.2,32337.64,66,46.54,475,434
"670",2022-03-02,328588,296190,137901,158289,6724,161733,89294,72439,9952,4243,5709,142024,19709,41397,22421,791,150804,983,48,929,6,57351,6410,88814,0,13201,463,1,0,2228,235,76,8,41,4,13,2,8,0,5965,18,37526,124,93110,3097,25132,6713,250,236,11,9,271.4,8.9,12,411,403.3,1130.6,6730.4,3,-6.6,52.6,5260.05,6.2,32366.91,57.42,46.56,431,407.3
"671",2022-03-03,329011,296587,138117,158470,6743,161956,89422,72534,9951,4243,5708,142245,19711,41414,22425,791,151074,935,40,891,4,57506,6410,88831,0,13234,463,1,0,2245,235,76,8,41,4,14,2,8,0,5972,18,37579,124,93255,3096,25150,6713,223,216,2,-1,236.6,6.3,9,397,372.7,1066.1,6727.9,19,-2.6,49.6,5267.3,6.1,32363.66,54.41,46.57,423,379.4
"672",2022-03-04,329414,297003,138356,158647,6711,162205,89567,72638,9956,4245,5711,142485,19720,41442,22434,791,151381,874,34,834,6,57687,6414,88859,0,13266,463,1,0,2253,235,76,8,41,4,14,2,8,0,5992,18,37639,124,93403,3096,25171,6718,249,239,9,5,227.9,5.7,9.3,416,359.6,998.1,6722.1,-32,-5.7,46.6,5275.4,6.1,32379.92,57.45,46.58,403,364.9
"673",2022-03-05,329756,297321,138551,158770,6721,162414,89690,72724,9956,4246,5710,142689,19725,41462,22441,792,151682,780,31,745,4,57786,6415,88887,0,13344,463,1,0,2257,235,76,8,41,4,14,2,8,0,6007,18,37686,124,93529,3096,25192,6718,209,195,5,0,194.9,4.6,8.1,318,316.3,923.9,6722,10,-0.1,43.1,5282.19,6.1,32379.92,61.32,46.6,342,326.4
"674",2022-03-06,329811,297384,138567,158817,6712,162431,89698,72733,9960,4247,5713,142705,19726,41465,22442,792,151804,672,25,642,5,57795,6419,88894,0,13345,463,1,0,2257,235,76,8,41,4,14,2,8,0,6009,18,37695,124,93535,3096,25192,6722,17,16,1,4,189,4.4,7.9,63,312.6,855.4,6719.7,-9,-2.3,40.1,5282.75,6.1,32392.93,25.4,46.6,55,320.3
"675",2022-03-07,329854,297444,138580,158864,6696,162444,89704,72740,9962,4247,5715,142713,19731,41475,22447,792,151944,543,24,514,5,57805,6421,88896,0,13346,463,1,0,2257,235,76,8,41,4,14,2,8,0,6009,18,37698,124,93539,3096,25198,6724,13,13,5,2,181.1,4.6,6.3,60,302.1,788.1,6718.3,-16,-1.4,36.1,5283.17,6.1,32399.43,21.67,46.59,43,310.3
"676",2022-03-08,330196,297737,138692,159045,6734,162567,89770,72797,9974,4249,5725,142830,19737,41501,22457,792,152096,502,25,472,5,57870,6425,88926,0,13368,470,1,0,2262,235,77,8,41,4,14,2,8,0,6018,18,37727,124,93611,3098,25211,6734,123,112,6,12,154.9,4.4,5.6,293,279.7,718.1,6720.1,38,1.9,32.4,5287.17,6.1,32438.46,38.23,46.58,342,291.3
"677",2022-03-09,330522,298038,138858,159180,6752,162739,89876,72863,9995,4257,5738,142999,19740,41539,22474,791,152238,511,25,481,5,57981,6430,88954,0,13399,485,1,0,2263,236,78,8,41,4,14,2,8,0,6024,18,37775,124,93719,3100,25221,6753,172,166,3,21,143.7,6.1,4.4,301,264,654.1,6724.1,18,4,29.1,5292.76,6.1,32506.76,55.15,46.59,326,276.3
"678",2022-03-10,330881,298394,139049,159345,6748,162934,89992,72942,10008,4262,5746,143193,19741,41549,22485,792,152405,526,21,500,5,58109,6432,88979,0,13438,494,1,0,2265,236,79,8,41,4,14,2,8,0,6029,18,37828,124,93845,3106,25232,6760,195,191,1,13,139.7,8.1,4.3,356,258.1,598.3,6724.9,-4,0.7,26.4,5299.11,6.1,32549.04,53.65,46.6,359,267.1
"679",2022-03-11,331187,298696,139199,159497,6748,163088,90078,73010,10016,4264,5752,143340,19748,41563,22494,792,152528,547,24,520,3,58220,6437,88996,0,13464,494,1,0,2265,236,79,8,41,4,14,2,8,0,6034,18,37856,124,93961,3107,25237,6767,154,150,7,8,126.1,8.6,4,302,241.9,553.4,6730.1,0,5.3,25,5304.11,6.1,32575.06,49.67,46.6,306,253.3
"680",2022-03-12,331589,299089,139415,159674,6748,163312,90205,73107,10037,4268,5769,143562,19750,41595,22512,792,152694,583,21,560,2,58390,6441,89023,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37929,124,94093,3112,25250,6782,224,216,2,21,128.3,11.6,3.6,393,252.6,527,6734,0,3.9,23.6,5311.4,6.1,32643.36,54.96,46.61,402,261.9
"681",2022-03-13,331626,299154,139425,159729,6720,163322,90211,73111,10039,4269,5770,143567,19755,41603,22517,792,152744,540,23,516,1,58395,6443,89028,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37932,124,94097,3113,25253,6783,10,10,5,2,127.3,11.3,4.1,65,252.9,509,6735.1,-28,1.1,23.3,5311.73,6.1,32649.86,15.38,46.61,37,259.3
"682",2022-03-14,331646,299180,139427,159753,6714,163324,90211,73113,10040,4269,5771,143568,19756,41606,22518,792,152799,487,21,464,2,58395,6444,89030,0,13487,494,1,0,2268,236,80,8,41,4,14,2,8,0,6040,19,37932,124,94099,3114,25253,6783,2,2,1,1,125.7,11.1,3.6,26,248,501.9,6737.7,-6,2.6,22.9,5311.79,6.1,32653.11,7.69,46.6,20,256
"683",2022-03-15,331918,299422,139491,159931,6737,163395,90255,73140,10042,4269,5773,143629,19766,41628,22532,792,152892,463,21,440,2,58430,6446,89046,0,13504,494,1,0,2271,236,80,8,41,4,14,2,8,0,6044,19,37949,124,94140,3114,25262,6785,71,64,10,2,118.3,9.7,4.1,242,240.7,497.3,6738.1,23,0.4,22.3,5314.1,6.1,32659.62,26.45,46.59,272,246
"684",2022-03-16,332210,299676,139559,160117,6768,163470,90307,73163,10045,4271,5774,143702,19768,41644,22536,792,152986,442,16,423,3,58465,6448,89056,0,13534,494,1,0,2271,236,80,8,41,4,14,2,8,0,6049,19,37969,124,94184,3116,25268,6786,75,68,2,3,104.4,7.1,4,254,234,489,6740.4,31,2.3,21,5316.54,6.1,32669.38,26.77,46.57,292,241.1
"685",2022-03-17,332509,299980,139639,160341,6756,163557,90368,73189,10046,4272,5774,143785,19772,41657,22541,792,153081,434,16,414,4,58519,6449,89063,0,13558,494,1,0,2273,236,80,8,41,4,14,2,8,0,6053,19,37989,124,94238,3116,25277,6787,87,80,4,1,89,5.4,4.4,304,226.6,476.7,6741.6,-12,1.1,20.3,5319.37,6.1,32672.63,26.32,46.55,299,232.6
"686",2022-03-18,332819,300293,139723,160570,6753,163641,90422,73219,10051,4273,5778,143868,19773,41661,22542,792,153196,398,14,380,4,58585,6453,89071,0,13568,494,1,0,2273,236,80,8,41,4,14,2,8,0,6055,19,38025,124,94279,3118,25282,6790,84,84,1,5,79,5,3.6,313,228.1,456.7,6742.3,-3,0.7,18.9,5322.1,6.1,32688.89,26.84,46.53,310,233.1
"687",2022-03-19,333110,300583,139802,160781,6751,163723,90469,73254,10053,4274,5779,143949,19774,41672,22543,792,153307,367,12,351,4,58653,6454,89083,0,13567,494,1,0,2276,236,80,8,41,4,14,2,8,0,6060,19,38044,124,94330,3118,25289,6792,82,79,1,2,58.7,2.3,3.4,290,213.4,426.9,6742.7,-2,0.4,17.6,5324.77,6.1,32695.39,27.24,46.51,291,217.3
"688",2022-03-20,333191,300681,139855,160826,6734,163776,90498,73278,10053,4274,5779,143999,19777,41677,22546,792,153477,248,12,234,2,58700,6454,89086,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38060,124,94363,3118,25291,6792,53,53,3,0,64.9,2,3.1,98,218.1,386.6,6744.7,-17,2,16,5326.49,6.1,32695.39,54.08,46.51,81,223.6
"689",2022-03-21,333232,300736,139868,160868,6720,163789,90504,73285,10053,4274,5779,144011,19778,41680,22547,792,153586,151,11,139,1,58712,6454,89087,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38065,124,94369,3118,25293,6792,13,13,1,0,66.4,1.9,3.1,55,222.3,340.1,6745.6,-14,0.9,14.6,5326.91,6.1,32695.39,23.64,46.51,41,226.6
"690",2022-03-22,333354,300855,139911,160944,6723,163832,90530,73302,10054,4274,5780,144054,19778,41683,22547,792,153650,128,8,120,0,58754,6455,89088,0,13570,494,1,0,2276,236,80,8,41,4,14,2,8,0,6062,19,38080,124,94397,3118,25293,6793,43,43,0,1,62.4,1.7,1.7,119,204.7,294.4,6743.6,3,-2,12.7,5328.31,6.1,32698.65,36.13,46.5,122,205.1
"691",2022-03-23,333739,301199,140050,161149,6761,163974,90620,73354,10060,4276,5784,144195,19779,41690,22548,792,153810,104,8,96,0,58881,6455,89095,0,13575,494,1,0,2279,236,80,8,41,4,14,2,8,0,6067,19,38127,124,94484,3118,25296,6799,142,139,1,6,72,2.1,1.6,344,217.6,247.7,6742.6,38,-1,11.6,5332.93,6.1,32718.16,40.41,46.5,385,218.4
"692",2022-03-24,334112,301564,140207,161357,6766,164134,90718,73416,10072,4283,5789,144352,19782,41699,22552,792,153961,101,9,92,0,59026,6456,89099,0,13585,496,1,0,2280,236,80,8,41,4,14,2,8,0,6072,19,38176,125,94584,3123,25302,6805,160,157,3,12,82.4,3.7,1.4,365,226.3,201.7,6744,5,1.4,10.6,5338.13,6.1,32757.19,43.01,46.49,373,229
"693",2022-03-25,334508,301960,140351,161609,6766,164278,90802,73476,10073,4283,5790,144494,19784,41711,22558,794,154106,99,10,89,0,59158,6457,89106,0,13590,496,1,0,2280,236,80,8,41,4,14,2,8,0,6074,19,38212,125,94682,3124,25310,6805,144,144,2,1,91,3.1,1.6,396,238.1,160.1,6745.9,0,1.9,10,5342.82,6.1,32760.44,36.36,46.48,396,241.3
"694",2022-03-26,334802,302251,140450,161801,6766,164380,90865,73515,10076,4283,5793,144594,19786,41721,22561,795,154195,109,10,99,0,59247,6457,89114,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38242,125,94745,3124,25316,6808,102,99,2,3,93.9,3.3,1.7,291,238.3,124.1,6748,0,2.1,9.7,5346.13,6.1,32770.2,34.02,46.47,294,241.7
"695",2022-03-27,334859,302337,140461,161876,6736,164392,90874,73518,10076,4283,5793,144606,19786,41722,22561,795,154216,100,9,91,0,59257,6457,89116,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38246,125,94751,3124,25318,6808,12,11,0,0,88,3.3,1.3,86,236.6,103.7,6748.3,-30,0.3,9.3,5346.52,6.1,32770.2,12.79,46.46,57,238.3
"696",2022-03-28,334913,302404,140495,161909,6723,164426,90887,73539,10077,4284,5793,144640,19786,41722,22561,795,154267,82,9,73,0,59291,6458,89116,0,13592,498,1,0,2282,236,81,8,41,4,14,2,8,0,6077,19,38258,125,94771,3124,25320,6809,34,34,0,1,91,3.4,1.1,67,238.3,94.3,6748.7,-13,0.4,9,5347.63,6.1,32773.45,50.75,46.46,54,240.1
"697",2022-03-29,335191,302645,140583,162062,6756,164519,90944,73575,10080,4285,5795,144730,19789,41732,22564,795,154355,85,6,78,1,59364,6460,89128,0,13599,498,1,0,2283,236,81,8,41,4,14,2,8,0,6081,19,38285,125,94828,3125,25325,6811,93,88,3,3,98.1,3.7,1.6,241,255.7,88.3,6753.4,33,4.7,8.7,5350.66,6.1,32783.21,36.51,46.45,278,262.4
"698",2022-03-30,335532,302976,140694,162282,6761,164635,91010,73625,10080,4285,5795,144846,19789,41740,22564,795,154469,87,5,81,1,59467,6460,89130,0,13608,498,1,0,2285,236,81,8,41,4,14,2,8,0,6083,19,38321,125,94901,3125,25330,6811,116,111,0,0,94.4,2.9,1.4,331,253.9,86.1,6753.4,5,0,8.3,5354.43,6.1,32783.21,33.53,46.44,341,256.1
"699",2022-03-31,335817,303255,140786,162469,6765,164729,91060,73669,10080,4285,5795,144939,19790,41747,22565,795,154551,99,6,92,1,59545,6460,89138,0,13616,498,1,0,2285,236,81,8,41,4,14,2,8,0,6086,19,38347,125,94961,3125,25335,6811,94,92,1,0,85,1.1,1.1,279,241.6,86.1,6753.3,4,-0.1,7.9,5357.48,6.1,32783.21,32.97,46.42,285,243.6
"700",2022-04-01,336082,303521,140866,162655,6760,164813,91116,73697,10081,4286,5795,145023,19790,41750,22566,795,154628,104,5,99,0,59611,6460,89150,0,13621,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38369,125,95017,3125,25341,6812,84,80,0,1,76.4,1.1,0.9,266,223,87.6,6752.4,-5,-0.9,7.1,5360.22,6.1,32786.46,30.08,46.41,265,224.9
"701",2022-04-02,336364,303814,140953,162861,6744,164905,91166,73739,10083,4287,5796,145113,19792,41757,22569,795,154714,109,5,103,1,59689,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95070,3125,25347,6814,92,87,2,2,75,1,0.9,293,223.3,88.1,6749.3,-16,-3.1,6.4,5363.21,6.1,32792.96,29.69,46.39,282,223.1
"702",2022-04-03,336386,303838,140953,162885,6742,164905,91166,73739,10083,4287,5796,145113,19792,41760,22569,795,154725,98,4,93,1,59689,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95070,3125,25347,6814,0,0,0,0,73.3,1,0.9,24,214.4,88.4,6750.1,-2,0.9,5.7,5363.21,6.1,32792.96,0,46.39,22,218.1
"703",2022-04-04,336405,303868,140954,162914,6731,164906,91167,73739,10083,4287,5796,145114,19792,41762,22569,795,154734,90,4,85,1,59690,6461,89159,0,13626,498,1,0,2285,237,82,8,41,4,14,2,8,0,6086,19,38402,125,95071,3125,25347,6814,1,1,0,0,68.6,0.9,0.9,30,209.1,90.1,6751.3,-11,1.1,5,5363.24,6.1,32792.96,3.33,46.39,19,213.1
"704",2022-04-05,336685,304118,141058,163060,6757,165014,91236,73778,10086,4287,5799,145219,19795,41776,22574,795,154835,94,4,89,1,59784,6462,89166,0,13632,498,1,0,2286,237,82,8,41,4,14,2,8,0,6086,19,38447,125,95127,3125,25354,6817,108,104,3,3,70.7,0.9,0.9,250,210.4,91.7,6751.4,26,0.1,4.7,5366.75,6.1,32802.72,41.6,46.38,280,213.4
"705",2022-04-06,336900,304331,141149,163182,6758,165106,91292,73814,10087,4287,5800,145311,19795,41777,22574,795,154930,90,3,86,1,59871,6463,89168,0,13635,498,1,0,2286,237,82,8,41,4,14,2,8,0,6088,19,38475,125,95182,3125,25361,6818,92,91,0,1,67.3,1,0.9,213,193.6,92.4,6751,1,-0.4,4.4,5369.75,6.1,32805.97,42.72,46.38,215,195.4
"706",2022-04-07,337163,304591,141262,163329,6761,165219,91355,73864,10095,4289,5806,145417,19802,41794,22583,795,155030,94,3,91,0,59971,6463,89179,0,13635,498,1,0,2288,237,82,8,41,4,14,2,8,0,6090,19,38499,125,95260,3128,25370,6823,113,113,7,8,70,2.1,1.7,260,190.9,92.3,6750.4,3,-0.6,4,5373.42,6.1,32831.99,43.46,46.38,263,192.3
"707",2022-04-08,337428,304839,141362,163477,6775,165322,91411,73911,10095,4289,5806,145518,19804,41805,22586,795,155134,93,4,89,0,60058,6463,89192,0,13638,498,1,0,2288,237,82,8,41,4,14,2,8,0,6095,19,38531,125,95321,3128,25375,6823,103,100,2,0,72.7,2,2,248,188.3,90.9,6752.6,14,2.1,3.9,5376.77,6.1,32831.99,40.32,46.37,265,192.3
"708",2022-04-09,337597,304999,141405,163594,6777,165372,91446,73926,10096,4289,5807,145568,19804,41804,22586,795,155185,91,4,87,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824,50,43,0,1,66.7,1.9,1.7,160,169.3,88.6,6757.3,2,4.7,3.7,5378.4,6.1,32835.24,26.88,46.36,169,176.1
"709",2022-04-10,337607,305025,141405,163620,6761,165372,91446,73926,10096,4289,5807,145568,19804,41805,22586,795,155193,83,4,79,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824,0,0,0,0,66.7,1.9,1.7,26,169.6,86.6,6760,-16,2.7,3.7,5378.4,6.1,32835.24,0,46.36,10,174.4
"710",2022-04-11,337615,305039,141405,163634,6755,165372,91446,73926,10096,4289,5807,145568,19804,41805,22586,795,155214,62,4,58,0,60088,6463,89207,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38543,125,95347,3128,25382,6824,0,0,0,0,66.6,1.9,1.7,14,167.3,82.7,6763.4,-6,3.4,3.7,5378.4,6.1,32835.24,0,46.36,8,172.9
"711",2022-04-12,337692,305099,141417,163682,6769,165387,91455,73932,10096,4289,5807,145582,19805,41810,22587,795,155232,59,4,55,0,60088,6463,89222,0,13638,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38549,125,95352,3128,25386,6824,15,12,1,0,53.3,1.4,1.4,60,140.1,77.9,6765.1,14,1.7,3.7,5378.89,6.1,32835.24,20,46.35,77,143.9
"712",2022-04-13,337747,305159,141432,163727,6762,165404,91465,73939,10102,4292,5810,145597,19807,41816,22590,795,155247,55,5,50,0,60088,6463,89235,0,13642,498,1,0,2293,237,82,8,41,4,14,2,8,0,6100,19,38551,126,95364,3128,25389,6829,17,15,2,6,42.6,2.1,1.7,60,118.3,72.7,6765.7,-7,0.6,4,5379.44,6.1,32854.76,25,46.35,55,121
"713",2022-04-14,337795,305211,141442,163769,6756,165416,91473,73943,10103,4293,5810,145609,19807,41818,22590,795,155263,50,5,45,0,60088,6464,89236,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38552,126,95370,3128,25392,6830,12,10,0,1,28.1,1.1,0.7,52,88.6,66.1,6765,-6,-0.7,4.3,5379.83,6.1,32858.01,19.23,46.34,48,90.3
"714",2022-04-15,337821,305248,141448,163800,6745,165422,91477,73945,10103,4293,5810,145615,19807,41819,22590,795,155274,45,3,42,0,60093,6464,89237,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38554,126,95374,3128,25392,6830,6,6,0,0,14.3,1.1,0.4,37,58.4,59.4,6760.7,-11,-4.3,4.1,5380.02,6.1,32858.01,16.22,46.34,26,56.1
"715",2022-04-16,337950,305361,141466,163895,6757,165444,91493,73951,10104,4293,5811,145635,19809,41826,22592,795,155294,46,4,42,0,60114,6465,89238,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38564,126,95384,3129,25394,6830,22,18,2,1,10.3,1.1,0.7,113,51.7,53,6757.9,12,-2.9,4.1,5380.74,6.1,32861.26,15.93,46.33,129,50.4
"716",2022-04-17,338103,305502,141469,164033,6763,165453,91499,73954,10104,4293,5811,145644,19809,41832,22592,795,155304,45,3,42,0,60123,6465,89238,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38568,126,95389,3129,25394,6830,9,3,0,0,11.6,1.1,0.7,141,68.1,47.7,6758.1,6,0.3,4,5381.03,6.1,32861.26,2.13,46.31,153,70.9
"717",2022-04-18,338116,305514,141469,164045,6763,165454,91499,73955,10104,4293,5811,145645,19809,41834,22593,795,155319,31,2,29,0,60123,6465,89239,0,13653,498,1,0,2293,237,82,8,41,4,14,2,8,0,6102,19,38569,126,95389,3129,25394,6830,1,0,0,0,11.7,1.1,0.7,12,67.9,43.6,6759.3,0,1.1,3.7,5381.06,6.1,32861.26,0,46.31,13,71.6
"718",2022-04-19,338230,305612,141474,164138,6774,165463,91507,73956,10103,4292,5811,145646,19817,41847,22603,794,155328,32,2,30,0,60129,6465,89240,0,13655,498,1,0,2293,237,82,8,41,4,14,2,8,0,6103,19,38572,126,95394,3129,25394,6829,9,5,8,-1,10.9,1,1.7,98,73.3,40,6760,11,0.7,3.4,5381.36,6.1,32858.01,5.1,46.29,114,76.9
"719",2022-04-20,338359,305729,141499,164230,6785,165489,91524,73965,10104,4292,5812,145671,19818,41852,22604,794,155342,43,3,40,0,60133,6466,89250,0,13655,498,1,0,2305,237,82,8,41,4,14,2,8,0,6110,19,38575,126,95406,3130,25398,6829,26,25,1,1,12.1,0.3,1.6,117,81.4,38.6,6763.3,11,3.3,3.1,5382.2,6.1,32861.26,21.37,46.28,129,87.4
"720",2022-04-21,338475,305857,141511,164346,6763,165509,91539,73970,10104,4292,5812,145669,19840,41886,22628,794,155354,51,4,47,0,60148,6466,89253,0,13656,498,1,0,2306,237,82,8,41,4,14,2,8,0,6111,19,38586,126,95411,3130,25401,6829,20,12,22,0,13.3,0.1,4.7,128,92.3,38.9,6764.3,-22,1,3,5382.85,6.1,32861.26,9.38,46.27,116,97.1
"721",2022-04-22,338572,305946,141520,164426,6770,165519,91548,73971,10108,4294,5814,145676,19843,41897,22634,794,155357,54,7,47,0,60151,6466,89259,0,13657,498,1,0,2306,237,82,8,41,4,14,2,8,0,6112,19,38589,126,95415,3131,25403,6832,10,9,3,4,13.9,0.7,5.1,89,99.7,39.6,6767.9,7,3.6,3.6,5383.18,6.1,32874.27,10.11,46.26,97,107.3
"722",2022-04-23,338675,306054,141528,164526,6763,165529,91552,73977,10112,4295,5817,145686,19843,41903,22634,794,155360,57,7,50,0,60155,6466,89263,0,13659,498,1,0,2306,237,82,8,41,4,14,2,8,0,6113,19,38590,126,95422,3132,25404,6835,10,8,0,4,12.1,1.1,4.9,108,99,40.7,6768.7,-7,0.9,4,5383.5,6.1,32887.28,7.41,46.24,103,103.6
"723",2022-04-24,338693,306076,141528,164548,6759,165529,91552,73977,10112,4295,5817,145686,19843,41905,22634,794,155364,53,6,47,0,60155,6466,89263,0,13659,498,1,0,2306,237,82,8,41,4,14,2,8,0,6113,19,38590,126,95422,3132,25404,6835,0,0,0,0,10.9,1.1,4.9,22,82,41.4,6768.1,-4,-0.6,4.4,5383.5,6.1,32887.28,0,46.24,18,84.3
