"fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2020-08-10,32379,29978,19123,10855,2401,19123,9685,9438,2288,971,1317,14152,4971,10170,5531,217,16407,440,62,366,12,5952,1429,10723,0,2022,154,0,0,409,27,13,2,0,0,3,0,1,0,172,0,3145,22,11689,807,4117,1459
2020-08-11,32822,30657,19403,11254,2165,19403,9834,9569,2316,978,1338,14372,5031,10289,5607,226,16497,603,82,508,13,6004,1446,10925,0,2043,158,0,0,413,29,14,2,0,0,3,0,1,0,173,0,3198,23,11868,817,4164,1476
2020-08-12,33251,30915,19531,11384,2336,19531,9903,9628,2331,984,1347,14483,5048,10350,5628,226,16600,611,73,527,11,6041,1454,11001,0,2057,159,0,0,414,29,14,2,0,0,3,0,1,0,175,0,3224,23,11938,822,4194,1486
2020-08-13,33695,31217,19625,11592,2478,19625,9960,9665,2350,995,1355,14554,5071,10399,5653,226,16705,582,58,512,12,6078,1472,11053,0,2059,159,0,0,417,29,14,2,0,0,3,0,1,0,177,0,3241,23,11998,825,4209,1502
2020-08-14,34067,31577,19744,11833,2490,19744,10012,9732,2359,1000,1359,14663,5081,10448,5669,229,16820,574,55,510,9,6081,1477,11165,0,2061,161,0,0,418,29,14,2,0,0,4,0,1,0,178,0,3269,23,12070,826,4227,1510
2020-08-15,34374,32026,19930,12096,2348,19930,10091,9839,2372,1006,1366,14799,5131,10529,5721,230,16989,580,72,497,11,6146,1489,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,180,0,3299,24,12176,827,4275,1521
2020-08-16,34566,32100,19972,12128,2466,19972,10112,9860,2379,1011,1368,14815,5157,10564,5749,230,17099,502,75,419,8,6188,1495,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,181,0,3305,24,12196,830,4290,1525
2020-08-17,34659,32161,20003,12158,2498,20003,10130,9873,2382,1012,1370,14825,5178,10590,5772,230,17222,404,67,332,5,6219,1498,11274,0,2068,161,0,0,420,30,16,2,1,0,4,0,1,0,181,0,3307,24,12214,831,4301,1527
2020-08-18,35049,32980,20280,12700,2069,20280,10292,9988,2404,1020,1384,15068,5212,10688,5812,235,17280,601,84,512,5,6229,1507,11521,0,2086,161,0,0,421,31,17,3,1,0,4,0,1,0,188,0,3369,24,12379,843,4344,1537
2020-08-19,35399,33133,20288,12845,2266,20288,10296,9992,2416,1023,1393,15074,5214,10727,5819,238,17355,521,67,450,4,6232,1516,11526,0,2086,162,0,0,421,31,17,3,1,0,4,0,1,0,188,0,3370,24,12384,845,4346,1547
2020-08-20,35812,33458,20385,13073,2354,20385,10352,10033,2433,1029,1404,15157,5228,10786,6031,257,17442,514,61,449,4,6248,1528,11599,0,2094,162,0,0,421,31,17,3,1,0,4,0,1,0,189,0,3391,26,12439,850,4366,1557
2020-08-21,36199,33840,20536,13304,2359,20536,10439,10097,2450,1037,1413,15293,5243,10854,6051,258,17528,562,52,506,4,6277,1531,11710,0,2098,165,0,0,428,31,17,3,1,0,4,0,1,0,192,0,3433,27,12519,852,4392,1571
2020-08-22,36645,34268,20692,13576,2377,20692,10519,10173,2485,1051,1434,15393,5299,10951,6107,260,17602,611,72,533,6,6355,1558,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,196,0,3458,27,12609,865,4429,1593
2020-08-23,36829,34289,20704,13585,2540,20704,10524,10180,2491,1054,1437,15396,5308,10968,6116,260,17725,496,58,430,8,6367,1564,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,197,0,3459,27,12613,867,4435,1597
2020-08-24,36986,34346,20733,13613,2640,20733,10541,10192,2494,1054,1440,15407,5326,10989,6134,260,17852,392,51,336,5,6396,1567,11776,0,2107,166,0,0,431,31,17,3,1,0,4,0,1,0,197,0,3460,27,12630,867,4446,1600
2020-08-25,37397,35043,20914,14129,2354,20914,10638,10276,2517,1066,1451,15564,5350,11072,6169,262,17910,494,54,433,7,6420,1574,11917,0,2120,166,0,0,434,31,17,3,1,0,4,0,1,0,199,0,3500,27,12738,874,4477,1616
2020-08-26,37758,35440,21026,14414,2318,21026,10706,10320,2551,1078,1473,15672,5354,11110,6180,265,17938,542,47,490,5,6427,1578,12011,0,2130,167,0,0,435,31,17,3,1,0,4,0,1,0,203,0,3525,29,12808,884,4490,1638
2020-08-27,38217,35746,21109,14637,2471,21109,10749,10360,2567,1085,1482,15739,5370,11163,6201,266,18025,524,44,473,7,6444,1586,12069,0,2132,167,0,0,441,31,17,3,1,0,4,0,1,0,204,0,3542,29,12852,889,4511,1649
2020-08-28,38567,36070,21201,14869,2497,21201,10796,10405,2591,1092,1499,15806,5395,11209,6232,273,18129,488,48,433,7,6472,1595,12133,0,2132,167,0,0,441,31,17,3,1,0,4,0,1,0,204,0,3559,29,12905,899,4533,1663
2020-08-29,38947,36416,21330,15086,2531,21330,10865,10465,2607,1098,1509,15905,5425,11282,6266,275,18235,498,56,432,10,6508,1602,12209,0,2146,167,0,0,444,31,17,3,1,0,4,0,1,0,208,0,3578,30,12986,904,4558,1673
2020-08-30,39086,36517,21378,15139,2569,21378,10896,10482,2612,1099,1513,15943,5435,11291,6277,276,18324,450,53,389,8,6520,1607,12244,0,2146,167,0,0,444,31,17,3,2,0,4,0,1,0,210,0,3584,30,13014,905,4570,1677
2020-08-31,39208,36720,21432,15288,2488,21432,10931,10501,2615,1100,1515,15985,5447,11308,6292,276,18400,423,49,368,6,6536,1610,12282,0,2146,167,0,0,444,31,17,3,2,0,4,0,1,0,210,0,3596,30,13044,906,4582,1679
2020-09-01,39559,37425,21658,15767,2134,21658,11063,10595,2625,1105,1520,16187,5471,11360,6315,276,18495,541,56,482,3,6563,1619,12477,0,2150,167,0,0,444,31,17,3,2,0,4,0,1,0,219,0,3645,30,13174,913,4620,1682
2020-09-02,39921,37641,21712,15929,2280,21712,11093,10619,2634,1110,1524,16233,5479,11396,6324,276,18560,524,45,473,6,6576,1627,12504,0,2163,167,0,0,444,31,18,3,2,0,4,0,1,0,222,0,3661,30,13202,916,4627,1688
2020-09-03,40281,37830,21760,16070,2451,21760,11116,10644,2647,1115,1532,16270,5490,11436,6339,277,18638,482,35,440,7,6599,1634,12523,0,2166,167,0,0,446,31,18,3,3,0,4,0,1,0,223,0,3668,30,13233,923,4636,1694
2020-09-04,40621,38249,21922,16327,2372,21922,11205,10717,2649,1115,1534,16424,5498,11463,6354,277,18794,486,29,450,7,6602,1636,12668,0,2180,167,0,0,446,31,18,3,3,0,4,0,1,0,225,0,3696,30,13333,925,4668,1694
2020-09-05,41051,38754,22162,16592,2297,22162,11332,10830,2661,1122,1539,16646,5516,11498,6373,279,18987,522,24,490,8,6630,1643,12875,0,2185,167,0,0,446,31,18,3,3,0,4,0,1,0,229,0,3759,30,13475,929,4699,1702
2020-09-06,41209,39036,22274,16762,2173,22274,11393,10881,2666,1127,1539,16745,5529,11517,6387,280,19107,508,27,474,7,6646,1648,12970,0,2186,167,0,0,446,31,18,3,3,0,4,0,1,0,230,0,3786,30,13544,930,4714,1706
2020-09-07,41328,39159,22306,16853,2169,22306,11416,10890,2668,1129,1539,16773,5533,11525,6392,280,19189,454,23,426,5,6648,1650,12992,0,2194,167,0,0,446,31,18,3,3,0,4,0,1,0,232,0,3789,30,13564,932,4721,1706
2020-09-08,41706,39691,22539,17152,2015,22539,11537,11002,2720,1155,1565,16993,5546,11581,6424,286,19302,522,23,494,5,6664,1657,13202,0,2201,168,0,0,446,39,18,3,3,0,4,0,1,0,236,0,3844,31,13701,950,4758,1739
2020-09-09,42039,39777,22600,17177,2262,22600,11571,11029,2735,1161,1574,17049,5551,11604,6700,288,19392,478,25,448,5,6674,1663,13253,0,2201,168,0,0,446,39,18,3,3,0,4,0,1,0,236,0,3853,31,13744,956,4767,1748
2020-09-10,42266,40053,22715,17338,2213,22715,11631,11084,2742,1165,1577,17152,5563,11620,6711,288,19514,464,25,434,5,6688,1668,13352,0,2202,168,0,0,447,39,18,3,3,0,4,0,1,0,239,0,3873,31,13810,958,4793,1753
2020-09-11,42475,40393,22872,17521,2082,22872,11709,11163,2759,1174,1585,17300,5572,11648,6722,290,19671,449,21,421,7,6701,1672,13492,0,2205,168,0,0,448,39,18,3,3,0,4,0,1,0,240,0,3909,32,13915,965,4808,1762
2020-09-12,42772,40838,23056,17782,1934,23056,11815,11241,2769,1177,1592,17457,5599,11690,6751,291,19785,507,33,469,5,6737,1676,13630,0,2210,168,0,0,453,39,18,3,3,0,4,0,1,0,245,0,3946,32,14023,967,4842,1770
2020-09-13,42875,41108,23159,17949,1767,23159,11865,11294,2770,1177,1593,17555,5604,11696,6756,291,19870,523,33,486,4,6740,1677,13728,0,2212,168,0,0,453,39,18,3,3,0,4,0,1,0,248,0,3969,32,14087,967,4855,1771
2020-09-14,42972,41477,23274,18203,1495,23274,11928,11346,2772,1179,1593,17651,5623,11719,6775,291,19953,554,41,508,5,6771,1679,13803,0,2216,168,0,0,458,39,18,3,3,0,4,0,1,0,249,0,3990,33,14157,967,4878,1772
2020-09-15,43315,41631,23349,18282,1684,23349,11962,11387,2776,1182,1594,17719,5630,11748,6785,291,20093,486,39,441,6,6785,1682,13864,0,2216,168,0,0,458,39,18,3,3,0,4,0,1,0,250,0,4004,33,14205,967,4890,1776
2020-09-16,43634,41859,23444,18415,1775,23444,12012,11432,2778,1182,1596,17814,5630,11762,6787,291,20199,470,35,432,3,6785,1683,13957,0,2218,168,0,0,458,39,18,3,3,0,4,0,1,0,252,0,4027,33,14265,968,4900,1777
2020-09-17,43726,42058,23494,18564,1668,23494,12039,11455,2780,1184,1596,17858,5636,11778,6793,291,20257,459,31,426,2,6789,1685,14000,0,2221,168,0,0,458,39,18,3,3,0,4,0,1,0,253,0,4040,33,14296,968,4905,1779
2020-09-18,44100,42459,23676,18783,1641,23676,12134,11542,2783,1186,1597,18021,5655,11825,6817,292,20388,507,40,465,2,6809,1686,14145,0,2235,168,0,0,461,39,18,3,3,0,4,0,1,0,256,0,4089,33,14399,970,4932,1780
2020-09-19,44415,42611,23748,18863,1804,23748,12166,11582,2793,1189,1604,18087,5661,11852,6824,293,20539,418,34,382,2,6819,1688,14206,0,2236,168,0,0,461,39,18,3,3,0,4,0,1,0,257,0,4107,33,14435,974,4949,1786
2020-09-20,44518,42886,23860,19026,1632,23860,12233,11627,2798,1190,1608,18188,5672,11868,6836,293,20649,414,41,372,1,6830,1690,14301,0,2238,168,0,0,465,39,18,3,3,0,4,0,1,0,260,0,4126,33,14509,975,4965,1790
2020-09-21,44599,43069,23922,19147,1530,23922,12271,11651,2803,1190,1613,18236,5686,11885,6850,293,20729,392,37,353,2,6849,1695,14335,0,2244,168,0,0,468,39,18,3,3,0,4,0,1,0,262,0,4139,33,14543,977,4978,1793
2020-09-22,44959,43288,24005,19283,1671,24005,12311,11694,2816,1194,1622,18312,5693,11919,6860,293,20795,395,28,366,1,6869,1703,14399,0,2244,168,0,0,468,39,17,3,3,0,4,0,1,0,262,0,4161,33,14588,981,4994,1802
2020-09-23,45387,43609,24102,19507,1778,24102,12359,11743,2834,1201,1633,18402,5700,11945,6869,293,20848,423,26,394,3,6878,1707,14480,0,2251,168,0,0,468,39,17,3,3,0,4,0,1,0,266,0,4191,33,14637,984,5008,1817
2020-09-24,45728,43829,24147,19682,1899,24147,12382,11765,2839,1202,1637,18438,5709,11967,6879,293,20923,388,28,357,3,6894,1712,14508,0,2251,168,0,0,468,39,18,3,3,0,4,0,1,0,267,0,4198,33,14664,986,5018,1820
2020-09-25,46080,44100,24237,19863,1980,24237,12427,11810,2845,1203,1642,18512,5725,12004,6898,293,21020,376,32,340,4,6924,1717,14558,0,2258,168,0,0,470,39,18,3,4,0,4,0,1,0,268,0,4222,33,14712,990,5035,1822
2020-09-26,46409,44488,24381,20107,1921,24381,12513,11868,2849,1205,1644,18642,5739,12037,6913,293,21068,469,35,429,5,6941,1721,14672,0,2270,168,0,0,471,39,18,3,4,0,4,0,1,0,270,0,4253,33,14798,991,5060,1825
2020-09-27,46504,44545,24400,20145,1959,24400,12525,11875,2850,1205,1645,18661,5739,12047,6914,293,21121,432,29,400,3,6942,1722,14690,0,2270,168,0,0,471,39,18,3,4,0,4,0,1,0,270,0,4255,33,14812,991,5063,1826
2020-09-28,46564,44587,24417,20170,1977,24417,12535,11882,2852,1205,1647,18674,5743,12055,6918,293,21198,369,25,342,2,6956,1724,14693,0,2270,168,0,0,471,39,18,3,4,0,4,0,1,0,270,0,4259,33,14822,992,5066,1827
2020-09-29,46886,45037,24524,20513,1849,24524,12595,11929,2863,1206,1657,18768,5756,12097,6935,293,21271,393,21,369,3,6976,1730,14771,0,2279,168,0,0,471,39,18,3,4,0,4,0,1,0,273,0,4282,33,14881,996,5088,1834
2020-09-30,47244,45465,24683,20782,1779,24683,12685,11998,2865,1206,1659,18918,5765,12123,6946,293,21320,501,25,473,3,6989,1732,14909,0,2286,168,0,0,472,39,18,3,4,0,4,0,1,0,278,0,4324,33,14969,997,5112,1835
2020-10-01,47555,45646,24727,20919,1909,24727,12706,12021,2870,1210,1660,18952,5775,12160,6960,293,21392,468,20,445,3,7001,1737,14940,0,2286,168,0,0,473,39,18,3,4,0,4,0,1,0,278,0,4333,33,14992,998,5124,1839
2020-10-02,47844,45825,24787,21038,2019,24787,12744,12043,2880,1214,1666,19003,5784,12181,6973,294,21462,448,18,427,3,7015,1742,14975,0,2294,168,0,0,476,39,18,3,4,0,4,0,1,0,281,0,4349,33,15022,1001,5135,1846
2020-10-03,48145,46251,24924,21327,1894,24924,12815,12109,2884,1216,1668,19121,5803,12208,6993,295,21569,475,27,444,4,7032,1742,15085,0,2299,168,0,0,480,39,19,3,4,0,4,0,1,0,282,0,4375,33,15098,1003,5169,1848
2020-10-04,48232,46400,24971,21429,1832,24971,12838,12133,2890,1219,1671,19161,5810,12219,7000,295,21680,406,28,373,5,7041,1748,15117,0,2305,168,0,0,480,39,19,3,4,0,4,0,1,0,283,0,4384,33,15124,1004,5180,1853
2020-10-05,48337,46468,25003,21465,1869,25003,12857,12146,2896,1224,1672,19169,5834,12246,7024,295,21744,372,35,328,9,7073,1754,15117,0,2305,168,0,0,480,39,19,3,4,0,4,0,1,0,283,0,4389,33,15136,1007,5195,1856
2020-10-06,62412,47473,25121,22352,14939,25121,12923,12198,2919,1234,1685,19277,5844,12817,7120,295,21779,433,32,391,10,7085,1766,15217,0,2309,177,0,0,482,39,19,3,4,0,4,0,1,0,289,0,4416,34,15203,1011,5213,1874
2020-10-07,62841,47849,25202,22647,4205,34868,18729,16139,2953,1251,1702,28988,5880,12862,7158,305,31359,562,30,526,6,7088,1767,24826,0,2435,177,0,0,484,39,20,3,10,2,4,0,1,0,655,0,6537,34,20790,1021,6886,1898
2020-10-08,63156,48047,25263,22784,4197,35004,18806,16198,2965,1255,1710,29117,5887,12894,7170,309,31486,557,28,525,4,7102,1770,24935,0,2444,178,0,0,488,43,20,3,10,2,4,0,1,0,660,0,6566,34,20876,1025,6902,1906
2020-10-09,63559,48258,25311,22947,4260,35176,18903,16273,2970,1257,1713,29282,5894,12925,7178,310,31689,520,27,490,3,7103,1773,25084,0,2464,178,0,0,489,43,20,3,11,2,4,0,1,0,661,0,6606,34,20982,1026,6927,1910
2020-10-10,63914,48610,25442,23168,4175,35396,19010,16386,2975,1260,1715,29471,5925,12967,7209,310,31839,588,33,549,6,7144,1777,25261,0,2465,178,0,0,490,43,20,3,11,2,4,0,1,0,670,0,6653,34,21106,1027,6967,1914
2020-10-11,64007,48871,25540,23331,4001,35500,19068,16432,2977,1260,1717,29567,5933,12977,7217,310,31927,602,38,558,6,7167,1779,25326,0,2480,178,0,0,491,43,20,3,11,2,4,0,1,0,673,0,6678,34,21167,1028,6982,1915
2020-10-12,64081,49153,25631,23522,3792,35592,19125,16467,2982,1262,1720,29649,5943,12996,7228,310,32020,595,42,548,5,7190,1784,25392,0,2482,178,0,0,492,43,20,3,11,2,4,0,1,0,674,0,6697,34,21225,1029,6996,1919
2020-10-13,64366,49325,25687,23638,3821,35726,19199,16527,2993,1266,1727,29768,5958,13043,7244,311,32147,594,36,550,8,7209,1788,25505,0,2484,181,0,0,492,43,20,3,11,2,4,0,1,0,685,0,6726,34,21296,1031,7019,1928
2020-10-14,64762,49454,25737,23717,4030,35835,19260,16575,2997,1268,1729,29865,5970,13080,7260,312,32264,583,36,538,9,7226,1792,25588,0,2495,181,0,0,491,43,20,3,10,2,4,0,1,0,690,0,6744,34,21365,1031,7036,1932
2020-10-15,65133,49553,25768,23785,4220,35948,19331,16617,3007,1273,1734,29970,5978,13118,7270,312,32428,517,30,483,4,7235,1799,25684,0,2499,181,0,0,495,43,20,3,10,2,4,0,1,0,697,0,6772,34,21419,1034,7060,1939
2020-10-16,65612,49748,25841,23907,4292,36228,19489,16739,3019,1277,1742,30228,6000,13161,7293,312,32686,529,37,486,6,7268,1803,25928,0,2502,184,0,0,495,43,20,3,10,2,4,0,1,0,714,0,6834,34,21566,1041,7114,1944
2020-10-17,65920,49945,25913,24032,4343,36358,19560,16798,3024,1278,1746,30351,6007,13192,7303,312,32814,526,35,485,6,7279,1807,26042,0,2507,185,0,0,495,43,20,3,10,2,4,0,1,0,716,0,6870,34,21637,1042,7135,1948
2020-10-18,66007,50066,25964,24102,4305,36413,19593,16820,3028,1281,1747,30393,6020,13209,7317,312,32896,496,32,457,7,7299,1811,26076,0,2507,185,0,0,496,43,20,3,10,2,4,0,1,0,716,0,6883,34,21667,1042,7147,1952
2020-10-19,66083,50144,26001,24143,4304,36449,19606,16843,3032,1283,1749,30416,6033,13229,7330,312,32991,434,32,394,8,7336,1815,26075,0,2507,185,0,0,496,43,20,3,10,2,4,0,1,0,716,0,6889,34,21689,1044,7155,1954
2020-10-20,66405,50350,26075,24275,4331,36603,19683,16920,3052,1294,1758,30554,6049,13276,7356,316,33112,449,31,408,10,7361,1820,26185,0,2526,185,0,0,496,47,20,3,10,2,4,0,1,0,722,0,6926,34,21779,1052,7176,1966
2020-10-21,66755,50757,26225,24532,4197,36828,19809,17019,3063,1298,1765,30763,6065,13321,7374,316,33238,539,30,497,12,7371,1829,26376,0,2549,185,0,0,497,47,20,3,10,2,4,0,1,0,724,0,6962,34,21925,1054,7217,1975
2020-10-22,67081,51069,26353,24716,4140,37027,19931,17096,3067,1299,1768,30950,6077,13352,7389,316,33384,586,34,542,10,7381,1830,26545,0,2569,185,0,0,497,47,19,3,11,2,4,0,1,0,733,0,7006,34,22042,1054,7246,1979
2020-10-23,67472,51296,26457,24839,4221,37213,20025,17188,3080,1303,1777,31113,6100,13391,7412,316,33560,585,39,534,12,7429,1840,26662,0,2588,185,0,0,499,48,19,3,11,2,4,0,1,0,736,0,7046,34,22154,1057,7277,1989
2020-10-24,67807,51525,26543,24982,4288,37337,20085,17252,3082,1303,1779,31230,6107,13413,7420,317,33710,551,34,511,6,7440,1841,26753,0,2605,185,0,0,503,48,20,3,11,2,4,0,1,0,737,0,7083,34,22223,1057,7294,1991
2020-10-25,67880,51770,26666,25104,4116,37460,20146,17314,3087,1304,1783,31332,6128,13445,7441,318,33801,573,36,536,1,7478,1846,26829,0,2613,185,0,0,504,48,20,3,11,2,4,0,1,0,740,0,7109,34,22283,1057,7328,1996
2020-10-26,67932,51953,26743,25210,3985,37537,20190,17347,3089,1305,1784,31400,6137,13459,7450,318,33891,558,38,519,1,7483,1848,26896,0,2615,185,0,0,507,48,20,3,11,2,4,0,1,0,740,0,7119,34,22333,1058,7345,1997
2020-10-27,68274,52276,26866,25410,3966,37697,20289,17408,3102,1311,1791,31561,6136,13489,7454,319,33962,635,34,599,2,7510,1849,27020,0,2624,185,0,0,507,48,20,3,11,2,4,0,1,0,742,0,7161,34,22432,1064,7362,2004
2020-10-28,68538,52337,26879,25458,4110,37763,20330,17433,3109,1313,1796,31624,6139,13510,7460,319,34051,605,29,574,2,7511,1856,27079,0,2629,185,0,0,507,48,20,3,12,2,4,0,1,0,745,0,7173,34,22473,1068,7372,2007
2020-10-29,68920,52448,26925,25523,4295,37895,20402,17493,3112,1314,1798,31745,6150,13538,7473,319,34215,568,26,542,0,7544,1858,27167,0,2631,185,0,0,516,48,20,3,12,2,4,0,1,0,750,0,7215,34,22541,1068,7389,2010
2020-10-30,69289,52715,27040,25675,4321,38082,20511,17571,3125,1318,1807,31904,6178,13594,7505,320,34384,575,34,539,2,7579,1868,27318,0,2631,185,0,0,516,48,20,3,13,2,4,0,1,0,756,0,7258,34,22643,1072,7425,2019
2020-10-31,69646,52919,27144,25775,4350,38313,20642,17671,3137,1323,1814,32117,6196,13634,7525,320,34555,626,33,588,5,7594,1879,27504,0,2654,185,0,0,523,48,20,3,13,2,4,0,1,0,761,0,7328,34,22761,1073,7463,2030
2020-11-01,69727,53068,27206,25862,4277,38380,20688,17692,3138,1324,1814,32175,6205,13653,7534,320,34661,586,32,549,5,7617,1880,27543,0,2658,185,0,0,523,48,20,3,14,2,4,0,1,0,762,0,7339,34,22801,1073,7478,2031
2020-11-02,69775,53301,27305,25996,4090,38481,20741,17740,3141,1326,1815,32266,6215,13675,7546,321,34796,547,33,511,3,7621,1882,27631,0,2664,185,0,0,526,48,20,3,14,2,4,0,1,0,764,0,7354,34,22866,1074,7497,2033
2020-11-03,70101,53607,27423,26184,4052,38655,20851,17804,3153,1330,1823,32421,6234,13710,7567,323,34929,581,33,540,8,7657,1894,27761,0,2672,185,0,0,526,48,20,3,14,2,4,0,1,0,766,0,7398,34,22962,1078,7529,2041
2020-11-04,70599,53733,27453,26280,4391,38718,20887,17831,3163,1335,1828,32473,6245,13762,7579,323,35034,529,30,491,8,7680,1903,27789,0,2684,185,0,0,526,48,20,3,14,2,4,0,1,0,767,0,7411,35,23002,1081,7538,2047
2020-11-05,71074,53985,27560,26425,4545,38871,20965,17906,3170,1340,1830,32590,6281,13818,7617,323,35178,529,39,484,6,7739,1910,27867,0,2694,185,0,0,532,48,20,3,14,2,4,0,1,0,769,0,7442,35,23093,1086,7567,2049
2020-11-06,71507,54162,27661,26501,4767,38998,21026,17972,3179,1341,1838,32698,6300,13867,7636,323,35347,476,33,439,4,7760,1914,27971,0,2694,185,0,0,534,48,20,3,14,2,4,0,1,0,774,0,7466,35,23171,1090,7587,2054
2020-11-07,72001,54373,27771,26602,4996,39158,21124,18034,3186,1347,1839,32845,6313,13912,7651,324,35481,494,33,458,3,7770,1916,28120,0,2695,185,0,0,534,48,20,3,14,2,4,0,1,0,777,0,7514,35,23257,1093,7610,2058
2020-11-08,72109,54676,27913,26763,4799,39301,21209,18092,3187,1348,1839,32968,6333,13939,7676,325,35589,528,41,484,3,7784,1917,28223,0,2721,185,0,0,534,48,20,3,14,2,4,0,1,0,779,0,7540,35,23340,1093,7642,2059
2020-11-09,72182,54923,28049,26874,4623,39440,21282,18158,3194,1353,1841,33073,6367,13979,7711,326,35695,555,55,496,4,7821,1924,28309,0,2732,185,0,0,539,48,20,3,14,2,4,0,1,0,782,0,7565,35,23423,1095,7670,2064
2020-11-10,72653,55193,28198,26995,4778,39634,21389,18245,3210,1356,1854,33255,6379,14030,7728,328,35818,612,49,557,6,7860,1932,28446,0,2750,189,0,0,539,48,20,3,14,2,4,0,1,0,787,0,7601,35,23555,1099,7691,2076
2020-11-11,73187,55705,28410,27295,4753,39882,21531,18351,3217,1358,1859,33482,6400,14100,7752,328,35948,724,54,663,7,7890,1938,28643,0,2771,189,0,0,539,48,20,3,14,2,4,0,1,0,791,0,7641,35,23715,1101,7735,2081
2020-11-12,73599,55790,28445,27345,5032,39964,21578,18386,3222,1361,1861,33562,6402,14113,7756,328,36032,719,43,667,9,7896,1941,28718,0,2772,191,0,0,539,48,20,3,14,2,4,0,1,0,794,0,7665,35,23760,1102,7745,2085
2020-11-13,73969,56136,28649,27487,5041,40181,21701,18480,3227,1362,1865,33766,6415,14151,7773,329,36238,721,43,673,5,7899,1942,28910,0,2785,191,0,0,548,48,20,3,14,2,4,0,1,0,798,0,7708,35,23900,1105,7775,2087
2020-11-14,74445,56307,28761,27546,5309,40328,21781,18547,3250,1371,1879,33887,6441,14231,7810,330,36375,709,41,662,6,7915,1959,29031,0,2795,191,0,0,548,48,20,3,14,2,4,0,1,0,800,0,7731,35,23981,1112,7816,2103
2020-11-15,74552,56358,28780,27578,5359,40347,21791,18556,3252,1373,1879,33900,6447,14238,7816,330,36503,595,35,557,3,7920,1960,29034,0,2803,191,0,0,551,48,20,3,14,2,4,0,1,0,800,0,7734,35,23991,1112,7822,2105
2020-11-16,74619,56623,28933,27690,5158,40503,21877,18626,3255,1373,1882,34037,6466,14264,7835,330,36627,624,40,581,3,7922,1962,29173,0,2814,191,0,0,555,48,20,3,14,2,4,0,1,0,804,0,7755,35,24096,1112,7848,2108
2020-11-17,74782,56869,29061,27808,5041,40665,21968,18697,3260,1375,1885,34190,6475,14285,7848,330,36742,664,43,620,1,7923,1963,29324,0,2823,191,0,0,556,52,20,3,14,2,4,0,1,0,808,0,7800,35,24183,1114,7874,2111
2020-11-18,75113,57080,29140,27940,5144,40756,22020,18736,3273,1379,1894,34266,6490,14320,7870,330,36858,627,35,590,2,7949,1976,29389,0,2823,191,0,0,556,52,20,3,14,2,4,0,1,0,809,0,7814,35,24237,1117,7896,2121
2020-11-19,75559,57334,29288,28046,5317,40920,22096,18824,3283,1382,1901,34416,6504,14368,7889,331,37031,608,34,572,2,7978,1986,29519,0,2828,191,0,0,556,52,20,3,14,2,4,0,1,0,813,0,7853,36,24326,1120,7928,2127
2020-11-20,76139,57626,29461,28165,5576,41117,22204,18913,3305,1393,1912,34588,6529,14426,7914,331,37204,612,31,577,4,8002,1999,29669,0,2851,193,0,0,556,52,20,3,14,2,4,0,1,0,817,0,7890,36,24448,1128,7962,2141
2020-11-21,76626,57876,29595,28281,5803,41261,22288,18973,3312,1397,1915,34696,6565,14477,7952,334,37349,604,39,561,4,8049,2003,29750,0,2861,193,0,0,562,52,20,3,14,2,4,0,1,0,820,0,7914,36,24538,1132,7989,2144
2020-11-22,76958,58305,29809,28496,5706,41475,22397,19078,3319,1401,1918,34848,6627,14581,8016,335,37512,652,62,582,8,8156,2008,29831,0,2879,193,0,0,570,52,20,3,14,2,4,0,1,0,821,0,7945,37,24665,1136,8044,2146
2020-11-23,77179,58778,30079,28699,5448,41751,22554,19197,3326,1402,1924,35089,6662,14657,8051,335,37732,704,69,624,11,8195,2013,30044,0,2897,193,0,0,576,52,20,3,14,2,4,0,1,0,823,0,8001,37,24816,1138,8111,2151
2020-11-24,77862,59010,30201,28809,5862,41907,22638,19269,3350,1413,1937,35205,6702,14759,8093,337,37904,666,66,587,13,8286,2033,30104,0,2901,193,0,0,576,52,20,3,14,2,5,1,1,0,825,0,8031,37,24903,1147,8148,2166
2020-11-25,78537,59185,30347,28838,6279,42126,22748,19378,3363,1422,1941,35405,6721,14834,8113,339,38132,644,51,580,13,8340,2043,30267,0,2901,194,0,0,576,52,22,3,14,2,5,1,1,0,840,0,8076,37,25028,1149,8182,2177
