"","Fecha","CVEGEO","MUNICIPIO","CASOS_ACTIVOS"
"606",2020-04-20,26052,"Sahuaripa",0
"607",2020-04-20,26055,"San Luis Río Colorado",15
"608",2020-04-20,26058,"Santa Ana",0
"609",2020-04-20,26060,"Sáric",1
"610",2020-04-20,26066,"Ures",0
"611",2020-04-20,26067,"Villa Hidalgo",0
"612",2020-04-20,26999,"Sin municipio registrado",0
"613",2020-04-20,26070,"General Plutarco Elías Calles",1
"614",2020-04-20,26013,"Banámichi",0
"615",2020-04-20,26003,"Álamos",0
"616",2020-04-20,26004,"Altar",0
"617",2020-04-20,26039,"Naco",0
"618",2020-04-20,26001,"Aconchi",0
"619",2020-04-20,26035,"Imuris",0
"620",2020-04-20,26044,"Ónavas",0
"621",2020-04-20,26020,"Carbó",0
"622",2020-04-20,26038,"Moctezuma",0
"623",2020-04-20,26068,"Villa Pesqueira",0
"624",2020-04-20,26071,"Benito Juárez",0
"625",2020-04-20,26016,"Benjamín Hill",0
"626",2020-04-20,26065,"Tubutama",0
"627",2020-04-20,26023,"Cumpas",0
"628",2020-04-20,26032,"Huásabas",0
"629",2020-04-20,26015,"Bavispe",0
"630",2020-04-20,26064,"Trincheras",0
"631",2020-04-20,26072,"San Ignacio Río Muerto",0
"632",2020-04-20,26005,"Arivechi",0
"633",2020-04-20,26037,"Mazatán",0
"634",2020-04-20,26046,"Oquitoa",0
"635",2020-04-20,26051,"Rosario",0
"636",2020-04-20,26006,"Arizpe",0
"637",2020-04-20,26011,"Bacoachi",0
"638",2020-04-20,26022,"Cucurpe",0
"639",2020-04-20,26056,"San Miguel de Horcasitas",0
"640",2020-04-20,26040,"Nácori Chico",0
"641",2020-04-20,26049,"Quiriego",0
"642",2020-04-20,26010,"Bacerac",0
"643",2020-04-20,26031,"Huachinera",0
"644",2020-04-20,26021,"La Colorada",0
"645",2020-04-20,26028,"Granados",0
"646",2020-04-20,26063,"Tepache",0
"647",2020-04-20,26024,"Divisaderos",0
"648",2020-04-20,26050,"Rayón",0
"649",2020-04-20,26053,"San Felipe de Jesús",0
"650",2020-04-20,26059,"Santa Cruz",0
"651",2020-04-20,26069,"Yécora",0
"652",2020-04-20,26009,"Bacanora",0
"653",2020-04-20,26062,"Suaqui Grande",0
"654",2020-04-20,26054,"San Javier",0
"655",2020-04-20,26061,"Soyopa",0
"656",2020-04-20,26007,"Átil",0
"657",2020-04-20,26057,"San Pedro de la Cueva",0
"658",2020-04-21,26002,"Agua Prieta",0
"659",2020-04-21,26008,"Bacadéhuachi",0
"660",2020-04-21,26012,"Bácum",0
"661",2020-04-21,26014,"Baviácora",0
"662",2020-04-21,26017,"Caborca",4
"663",2020-04-21,26018,"Cajeme",2
"664",2020-04-21,26019,"Cananea",0
"665",2020-04-21,26025,"Empalme",0
"666",2020-04-21,26026,"Etchojoa",0
"667",2020-04-21,26027,"Fronteras",0
"668",2020-04-21,26029,"Guaymas",0
"669",2020-04-21,26030,"Hermosillo",2
"670",2020-04-21,26033,"Huatabampo",3
"671",2020-04-21,26034,"Huépac",0
"672",2020-04-21,26036,"Magdalena",0
"673",2020-04-21,26041,"Nacozari de García",0
"674",2020-04-21,26042,"Navojoa",0
"675",2020-04-21,26043,"Nogales",2
"676",2020-04-21,26045,"Opodepe",0
"677",2020-04-21,26047,"Pitiquito",0
"678",2020-04-21,26048,"Puerto Peñasco",0
"679",2020-04-21,26052,"Sahuaripa",0
"680",2020-04-21,26055,"San Luis Río Colorado",13
"681",2020-04-21,26058,"Santa Ana",0
"682",2020-04-21,26060,"Sáric",1
"683",2020-04-21,26066,"Ures",0
"684",2020-04-21,26067,"Villa Hidalgo",0
"685",2020-04-21,26999,"Sin municipio registrado",0
"686",2020-04-21,26070,"General Plutarco Elías Calles",1
"687",2020-04-21,26013,"Banámichi",0
"688",2020-04-21,26003,"Álamos",0
"689",2020-04-21,26004,"Altar",0
"690",2020-04-21,26039,"Naco",0
"691",2020-04-21,26001,"Aconchi",0
"692",2020-04-21,26035,"Imuris",0
"693",2020-04-21,26044,"Ónavas",0
"694",2020-04-21,26020,"Carbó",0
"695",2020-04-21,26038,"Moctezuma",0
"696",2020-04-21,26068,"Villa Pesqueira",0
"697",2020-04-21,26071,"Benito Juárez",0
"698",2020-04-21,26016,"Benjamín Hill",0
"699",2020-04-21,26065,"Tubutama",0
"700",2020-04-21,26023,"Cumpas",0
"701",2020-04-21,26032,"Huásabas",0
"702",2020-04-21,26015,"Bavispe",0
"703",2020-04-21,26064,"Trincheras",0
"704",2020-04-21,26072,"San Ignacio Río Muerto",0
"705",2020-04-21,26005,"Arivechi",0
"706",2020-04-21,26037,"Mazatán",0
"707",2020-04-21,26046,"Oquitoa",0
"708",2020-04-21,26051,"Rosario",0
"709",2020-04-21,26006,"Arizpe",0
"710",2020-04-21,26011,"Bacoachi",0
"711",2020-04-21,26022,"Cucurpe",0
"712",2020-04-21,26056,"San Miguel de Horcasitas",0
"713",2020-04-21,26040,"Nácori Chico",0
"714",2020-04-21,26049,"Quiriego",0
"715",2020-04-21,26010,"Bacerac",0
"716",2020-04-21,26031,"Huachinera",0
"717",2020-04-21,26021,"La Colorada",0
"718",2020-04-21,26028,"Granados",0
"719",2020-04-21,26063,"Tepache",0
"720",2020-04-21,26024,"Divisaderos",0
"721",2020-04-21,26050,"Rayón",0
"722",2020-04-21,26053,"San Felipe de Jesús",0
"723",2020-04-21,26059,"Santa Cruz",0
"724",2020-04-21,26069,"Yécora",0
"725",2020-04-21,26009,"Bacanora",0
"726",2020-04-21,26062,"Suaqui Grande",0
"727",2020-04-21,26054,"San Javier",0
"728",2020-04-21,26061,"Soyopa",0
"729",2020-04-21,26007,"Átil",0
"730",2020-04-21,26057,"San Pedro de la Cueva",0
"731",2020-04-22,26002,"Agua Prieta",0
"732",2020-04-22,26008,"Bacadéhuachi",0
"733",2020-04-22,26012,"Bácum",0
"734",2020-04-22,26014,"Baviácora",0
"735",2020-04-22,26017,"Caborca",5
"736",2020-04-22,26018,"Cajeme",2
"737",2020-04-22,26019,"Cananea",0
"738",2020-04-22,26025,"Empalme",0
"739",2020-04-22,26026,"Etchojoa",0
"740",2020-04-22,26027,"Fronteras",0
"741",2020-04-22,26029,"Guaymas",0
"742",2020-04-22,26030,"Hermosillo",4
"743",2020-04-22,26033,"Huatabampo",2
"744",2020-04-22,26034,"Huépac",0
"745",2020-04-22,26036,"Magdalena",0
"746",2020-04-22,26041,"Nacozari de García",0
"747",2020-04-22,26042,"Navojoa",0
"748",2020-04-22,26043,"Nogales",3
"749",2020-04-22,26045,"Opodepe",0
"750",2020-04-22,26047,"Pitiquito",0
"751",2020-04-22,26048,"Puerto Peñasco",1
"752",2020-04-22,26052,"Sahuaripa",0
"753",2020-04-22,26055,"San Luis Río Colorado",14
"754",2020-04-22,26058,"Santa Ana",0
"755",2020-04-22,26060,"Sáric",1
"756",2020-04-22,26066,"Ures",0
"757",2020-04-22,26067,"Villa Hidalgo",0
"758",2020-04-22,26999,"Sin municipio registrado",0
"759",2020-04-22,26070,"General Plutarco Elías Calles",1
"760",2020-04-22,26013,"Banámichi",0
"761",2020-04-22,26003,"Álamos",0
"762",2020-04-22,26004,"Altar",0
"763",2020-04-22,26039,"Naco",0
"764",2020-04-22,26001,"Aconchi",0
"765",2020-04-22,26035,"Imuris",0
"766",2020-04-22,26044,"Ónavas",0
"767",2020-04-22,26020,"Carbó",0
"768",2020-04-22,26038,"Moctezuma",0
"769",2020-04-22,26068,"Villa Pesqueira",0
"770",2020-04-22,26071,"Benito Juárez",0
"771",2020-04-22,26016,"Benjamín Hill",0
"772",2020-04-22,26065,"Tubutama",0
"773",2020-04-22,26023,"Cumpas",0
"774",2020-04-22,26032,"Huásabas",0
"775",2020-04-22,26015,"Bavispe",0
"776",2020-04-22,26064,"Trincheras",0
"777",2020-04-22,26072,"San Ignacio Río Muerto",0
"778",2020-04-22,26005,"Arivechi",0
"779",2020-04-22,26037,"Mazatán",0
"780",2020-04-22,26046,"Oquitoa",0
"781",2020-04-22,26051,"Rosario",0
"782",2020-04-22,26006,"Arizpe",0
"783",2020-04-22,26011,"Bacoachi",0
"784",2020-04-22,26022,"Cucurpe",0
"785",2020-04-22,26056,"San Miguel de Horcasitas",0
"786",2020-04-22,26040,"Nácori Chico",0
"787",2020-04-22,26049,"Quiriego",0
"788",2020-04-22,26010,"Bacerac",0
"789",2020-04-22,26031,"Huachinera",0
"790",2020-04-22,26021,"La Colorada",0
"791",2020-04-22,26028,"Granados",0
"792",2020-04-22,26063,"Tepache",0
"793",2020-04-22,26024,"Divisaderos",0
"794",2020-04-22,26050,"Rayón",0
"795",2020-04-22,26053,"San Felipe de Jesús",0
"796",2020-04-22,26059,"Santa Cruz",0
"797",2020-04-22,26069,"Yécora",0
"798",2020-04-22,26009,"Bacanora",0
"799",2020-04-22,26062,"Suaqui Grande",0
"800",2020-04-22,26054,"San Javier",0
"801",2020-04-22,26061,"Soyopa",0
"802",2020-04-22,26007,"Átil",0
"803",2020-04-22,26057,"San Pedro de la Cueva",0
"804",2020-04-23,26002,"Agua Prieta",0
"805",2020-04-23,26008,"Bacadéhuachi",0
"806",2020-04-23,26012,"Bácum",0
"807",2020-04-23,26014,"Baviácora",0
"808",2020-04-23,26017,"Caborca",5
"809",2020-04-23,26018,"Cajeme",2
"810",2020-04-23,26019,"Cananea",0
"811",2020-04-23,26025,"Empalme",0
"812",2020-04-23,26026,"Etchojoa",0
"813",2020-04-23,26027,"Fronteras",0
"814",2020-04-23,26029,"Guaymas",0
"815",2020-04-23,26030,"Hermosillo",2
"816",2020-04-23,26033,"Huatabampo",0
"817",2020-04-23,26034,"Huépac",0
"818",2020-04-23,26036,"Magdalena",0
"819",2020-04-23,26041,"Nacozari de García",0
"820",2020-04-23,26042,"Navojoa",2
"821",2020-04-23,26043,"Nogales",3
"822",2020-04-23,26045,"Opodepe",0
"823",2020-04-23,26047,"Pitiquito",0
"824",2020-04-23,26048,"Puerto Peñasco",1
"825",2020-04-23,26052,"Sahuaripa",0
"826",2020-04-23,26055,"San Luis Río Colorado",15
"827",2020-04-23,26058,"Santa Ana",0
"828",2020-04-23,26060,"Sáric",1
"829",2020-04-23,26066,"Ures",0
"830",2020-04-23,26067,"Villa Hidalgo",0
"831",2020-04-23,26999,"Sin municipio registrado",0
"832",2020-04-23,26070,"General Plutarco Elías Calles",1
"833",2020-04-23,26013,"Banámichi",0
"834",2020-04-23,26003,"Álamos",0
"835",2020-04-23,26004,"Altar",0
"836",2020-04-23,26039,"Naco",0
"837",2020-04-23,26001,"Aconchi",0
"838",2020-04-23,26035,"Imuris",0
"839",2020-04-23,26044,"Ónavas",0
"840",2020-04-23,26020,"Carbó",0
"841",2020-04-23,26038,"Moctezuma",0
"842",2020-04-23,26068,"Villa Pesqueira",0
"843",2020-04-23,26071,"Benito Juárez",0
"844",2020-04-23,26016,"Benjamín Hill",0
"845",2020-04-23,26065,"Tubutama",0
"846",2020-04-23,26023,"Cumpas",0
"847",2020-04-23,26032,"Huásabas",0
"848",2020-04-23,26015,"Bavispe",0
"849",2020-04-23,26064,"Trincheras",0
"850",2020-04-23,26072,"San Ignacio Río Muerto",0
"851",2020-04-23,26005,"Arivechi",0
"852",2020-04-23,26037,"Mazatán",0
"853",2020-04-23,26046,"Oquitoa",0
"854",2020-04-23,26051,"Rosario",0
"855",2020-04-23,26006,"Arizpe",0
"856",2020-04-23,26011,"Bacoachi",0
"857",2020-04-23,26022,"Cucurpe",0
"858",2020-04-23,26056,"San Miguel de Horcasitas",0
"859",2020-04-23,26040,"Nácori Chico",0
"860",2020-04-23,26049,"Quiriego",0
"861",2020-04-23,26010,"Bacerac",0
"862",2020-04-23,26031,"Huachinera",0
"863",2020-04-23,26021,"La Colorada",0
"864",2020-04-23,26028,"Granados",0
"865",2020-04-23,26063,"Tepache",0
"866",2020-04-23,26024,"Divisaderos",0
"867",2020-04-23,26050,"Rayón",0
"868",2020-04-23,26053,"San Felipe de Jesús",0
"869",2020-04-23,26059,"Santa Cruz",0
"870",2020-04-23,26069,"Yécora",0
"871",2020-04-23,26009,"Bacanora",0
"872",2020-04-23,26062,"Suaqui Grande",0
"873",2020-04-23,26054,"San Javier",0
"874",2020-04-23,26061,"Soyopa",0
"875",2020-04-23,26007,"Átil",0
"876",2020-04-23,26057,"San Pedro de la Cueva",0
"877",2020-04-24,26002,"Agua Prieta",0
"878",2020-04-24,26008,"Bacadéhuachi",0
"879",2020-04-24,26012,"Bácum",0
"880",2020-04-24,26014,"Baviácora",0
"881",2020-04-24,26017,"Caborca",2
"882",2020-04-24,26018,"Cajeme",3
"883",2020-04-24,26019,"Cananea",0
"884",2020-04-24,26025,"Empalme",0
"885",2020-04-24,26026,"Etchojoa",0
"886",2020-04-24,26027,"Fronteras",0
"887",2020-04-24,26029,"Guaymas",2
"888",2020-04-24,26030,"Hermosillo",6
"889",2020-04-24,26033,"Huatabampo",0
"890",2020-04-24,26034,"Huépac",0
"891",2020-04-24,26036,"Magdalena",0
"892",2020-04-24,26041,"Nacozari de García",0
"893",2020-04-24,26042,"Navojoa",2
"894",2020-04-24,26043,"Nogales",3
"895",2020-04-24,26045,"Opodepe",0
"896",2020-04-24,26047,"Pitiquito",0
"897",2020-04-24,26048,"Puerto Peñasco",0
"898",2020-04-24,26052,"Sahuaripa",0
"899",2020-04-24,26055,"San Luis Río Colorado",12
"900",2020-04-24,26058,"Santa Ana",0
"901",2020-04-24,26060,"Sáric",0
"902",2020-04-24,26066,"Ures",0
"903",2020-04-24,26067,"Villa Hidalgo",0
"904",2020-04-24,26999,"Sin municipio registrado",0
"905",2020-04-24,26070,"General Plutarco Elías Calles",0
"906",2020-04-24,26013,"Banámichi",0
"907",2020-04-24,26003,"Álamos",0
"908",2020-04-24,26004,"Altar",0
"909",2020-04-24,26039,"Naco",0
"910",2020-04-24,26001,"Aconchi",0
"911",2020-04-24,26035,"Imuris",0
"912",2020-04-24,26044,"Ónavas",0
"913",2020-04-24,26020,"Carbó",0
"914",2020-04-24,26038,"Moctezuma",0
"915",2020-04-24,26068,"Villa Pesqueira",0
"916",2020-04-24,26071,"Benito Juárez",0
"917",2020-04-24,26016,"Benjamín Hill",0
"918",2020-04-24,26065,"Tubutama",0
"919",2020-04-24,26023,"Cumpas",0
"920",2020-04-24,26032,"Huásabas",0
"921",2020-04-24,26015,"Bavispe",0
"922",2020-04-24,26064,"Trincheras",0
"923",2020-04-24,26072,"San Ignacio Río Muerto",0
"924",2020-04-24,26005,"Arivechi",0
"925",2020-04-24,26037,"Mazatán",0
"926",2020-04-24,26046,"Oquitoa",0
"927",2020-04-24,26051,"Rosario",0
"928",2020-04-24,26006,"Arizpe",0
"929",2020-04-24,26011,"Bacoachi",0
"930",2020-04-24,26022,"Cucurpe",0
"931",2020-04-24,26056,"San Miguel de Horcasitas",0
"932",2020-04-24,26040,"Nácori Chico",0
"933",2020-04-24,26049,"Quiriego",0
"934",2020-04-24,26010,"Bacerac",0
"935",2020-04-24,26031,"Huachinera",0
"936",2020-04-24,26021,"La Colorada",0
"937",2020-04-24,26028,"Granados",0
"938",2020-04-24,26063,"Tepache",0
"939",2020-04-24,26024,"Divisaderos",0
"940",2020-04-24,26050,"Rayón",0
"941",2020-04-24,26053,"San Felipe de Jesús",0
"942",2020-04-24,26059,"Santa Cruz",0
"943",2020-04-24,26069,"Yécora",0
"944",2020-04-24,26009,"Bacanora",0
"945",2020-04-24,26062,"Suaqui Grande",0
"946",2020-04-24,26054,"San Javier",0
"947",2020-04-24,26061,"Soyopa",0
"948",2020-04-24,26007,"Átil",0
"949",2020-04-24,26057,"San Pedro de la Cueva",0
"950",2020-04-25,26002,"Agua Prieta",0
"951",2020-04-25,26008,"Bacadéhuachi",0
"952",2020-04-25,26012,"Bácum",0
"953",2020-04-25,26014,"Baviácora",0
"954",2020-04-25,26017,"Caborca",1
"955",2020-04-25,26018,"Cajeme",4
"956",2020-04-25,26019,"Cananea",0
"957",2020-04-25,26025,"Empalme",0
"958",2020-04-25,26026,"Etchojoa",0
"959",2020-04-25,26027,"Fronteras",0
"960",2020-04-25,26029,"Guaymas",2
"961",2020-04-25,26030,"Hermosillo",7
"962",2020-04-25,26033,"Huatabampo",0
"963",2020-04-25,26034,"Huépac",0
"964",2020-04-25,26036,"Magdalena",0
"965",2020-04-25,26041,"Nacozari de García",0
"966",2020-04-25,26042,"Navojoa",2
"967",2020-04-25,26043,"Nogales",3
"968",2020-04-25,26045,"Opodepe",0
"969",2020-04-25,26047,"Pitiquito",0
"970",2020-04-25,26048,"Puerto Peñasco",0
"971",2020-04-25,26052,"Sahuaripa",0
"972",2020-04-25,26055,"San Luis Río Colorado",10
"973",2020-04-25,26058,"Santa Ana",0
"974",2020-04-25,26060,"Sáric",0
"975",2020-04-25,26066,"Ures",0
"976",2020-04-25,26067,"Villa Hidalgo",0
"977",2020-04-25,26999,"Sin municipio registrado",0
"978",2020-04-25,26070,"General Plutarco Elías Calles",0
"979",2020-04-25,26013,"Banámichi",0
"980",2020-04-25,26003,"Álamos",0
"981",2020-04-25,26004,"Altar",0
"982",2020-04-25,26039,"Naco",0
"983",2020-04-25,26001,"Aconchi",0
"984",2020-04-25,26035,"Imuris",0
"985",2020-04-25,26044,"Ónavas",0
"986",2020-04-25,26020,"Carbó",0
"987",2020-04-25,26038,"Moctezuma",0
"988",2020-04-25,26068,"Villa Pesqueira",0
"989",2020-04-25,26071,"Benito Juárez",0
"990",2020-04-25,26016,"Benjamín Hill",0
"991",2020-04-25,26065,"Tubutama",0
"992",2020-04-25,26023,"Cumpas",0
"993",2020-04-25,26032,"Huásabas",0
"994",2020-04-25,26015,"Bavispe",0
"995",2020-04-25,26064,"Trincheras",0
"996",2020-04-25,26072,"San Ignacio Río Muerto",0
"997",2020-04-25,26005,"Arivechi",0
"998",2020-04-25,26037,"Mazatán",0
"999",2020-04-25,26046,"Oquitoa",0
"1000",2020-04-25,26051,"Rosario",0
"1001",2020-04-25,26006,"Arizpe",0
"1002",2020-04-25,26011,"Bacoachi",0
"1003",2020-04-25,26022,"Cucurpe",0
"1004",2020-04-25,26056,"San Miguel de Horcasitas",0
"1005",2020-04-25,26040,"Nácori Chico",0
"1006",2020-04-25,26049,"Quiriego",0
"1007",2020-04-25,26010,"Bacerac",0
"1008",2020-04-25,26031,"Huachinera",0
"1009",2020-04-25,26021,"La Colorada",0
"1010",2020-04-25,26028,"Granados",0
"1011",2020-04-25,26063,"Tepache",0
"1012",2020-04-25,26024,"Divisaderos",0
"1013",2020-04-25,26050,"Rayón",0
"1014",2020-04-25,26053,"San Felipe de Jesús",0
"1015",2020-04-25,26059,"Santa Cruz",0
"1016",2020-04-25,26069,"Yécora",0
"1017",2020-04-25,26009,"Bacanora",0
"1018",2020-04-25,26062,"Suaqui Grande",0
"1019",2020-04-25,26054,"San Javier",0
"1020",2020-04-25,26061,"Soyopa",0
"1021",2020-04-25,26007,"Átil",0
"1022",2020-04-25,26057,"San Pedro de la Cueva",0
"1023",2020-04-26,26002,"Agua Prieta",0
"1024",2020-04-26,26008,"Bacadéhuachi",0
"1025",2020-04-26,26012,"Bácum",0
"1026",2020-04-26,26014,"Baviácora",0
"1027",2020-04-26,26017,"Caborca",1
"1028",2020-04-26,26018,"Cajeme",4
"1029",2020-04-26,26019,"Cananea",0
"1030",2020-04-26,26025,"Empalme",0
"1031",2020-04-26,26026,"Etchojoa",0
"1032",2020-04-26,26027,"Fronteras",0
"1033",2020-04-26,26029,"Guaymas",2
"1034",2020-04-26,26030,"Hermosillo",8
"1035",2020-04-26,26033,"Huatabampo",0
"1036",2020-04-26,26034,"Huépac",0
"1037",2020-04-26,26036,"Magdalena",0
"1038",2020-04-26,26041,"Nacozari de García",0
"1039",2020-04-26,26042,"Navojoa",2
"1040",2020-04-26,26043,"Nogales",5
"1041",2020-04-26,26045,"Opodepe",0
"1042",2020-04-26,26047,"Pitiquito",0
"1043",2020-04-26,26048,"Puerto Peñasco",0
"1044",2020-04-26,26052,"Sahuaripa",0
"1045",2020-04-26,26055,"San Luis Río Colorado",16
"1046",2020-04-26,26058,"Santa Ana",0
"1047",2020-04-26,26060,"Sáric",0
"1048",2020-04-26,26066,"Ures",0
"1049",2020-04-26,26067,"Villa Hidalgo",0
"1050",2020-04-26,26999,"Sin municipio registrado",0
"1051",2020-04-26,26070,"General Plutarco Elías Calles",0
"1052",2020-04-26,26013,"Banámichi",0
"1053",2020-04-26,26003,"Álamos",0
"1054",2020-04-26,26004,"Altar",0
"1055",2020-04-26,26039,"Naco",0
"1056",2020-04-26,26001,"Aconchi",0
"1057",2020-04-26,26035,"Imuris",0
"1058",2020-04-26,26044,"Ónavas",0
"1059",2020-04-26,26020,"Carbó",0
"1060",2020-04-26,26038,"Moctezuma",0
"1061",2020-04-26,26068,"Villa Pesqueira",0
"1062",2020-04-26,26071,"Benito Juárez",0
"1063",2020-04-26,26016,"Benjamín Hill",0
"1064",2020-04-26,26065,"Tubutama",0
"1065",2020-04-26,26023,"Cumpas",0
"1066",2020-04-26,26032,"Huásabas",0
"1067",2020-04-26,26015,"Bavispe",0
"1068",2020-04-26,26064,"Trincheras",0
"1069",2020-04-26,26072,"San Ignacio Río Muerto",0
"1070",2020-04-26,26005,"Arivechi",0
"1071",2020-04-26,26037,"Mazatán",0
"1072",2020-04-26,26046,"Oquitoa",0
"1073",2020-04-26,26051,"Rosario",0
"1074",2020-04-26,26006,"Arizpe",0
"1075",2020-04-26,26011,"Bacoachi",0
"1076",2020-04-26,26022,"Cucurpe",0
"1077",2020-04-26,26056,"San Miguel de Horcasitas",0
"1078",2020-04-26,26040,"Nácori Chico",0
"1079",2020-04-26,26049,"Quiriego",0
"1080",2020-04-26,26010,"Bacerac",0
"1081",2020-04-26,26031,"Huachinera",0
"1082",2020-04-26,26021,"La Colorada",0
"1083",2020-04-26,26028,"Granados",0
"1084",2020-04-26,26063,"Tepache",0
"1085",2020-04-26,26024,"Divisaderos",0
"1086",2020-04-26,26050,"Rayón",0
"1087",2020-04-26,26053,"San Felipe de Jesús",0
"1088",2020-04-26,26059,"Santa Cruz",0
"1089",2020-04-26,26069,"Yécora",0
"1090",2020-04-26,26009,"Bacanora",0
"1091",2020-04-26,26062,"Suaqui Grande",0
"1092",2020-04-26,26054,"San Javier",0
"1093",2020-04-26,26061,"Soyopa",0
"1094",2020-04-26,26007,"Átil",0
"1095",2020-04-26,26057,"San Pedro de la Cueva",0
"1096",2020-04-27,26002,"Agua Prieta",0
"1097",2020-04-27,26008,"Bacadéhuachi",0
"1098",2020-04-27,26012,"Bácum",0
"1099",2020-04-27,26014,"Baviácora",0
"1100",2020-04-27,26017,"Caborca",2
"1101",2020-04-27,26018,"Cajeme",4
"1102",2020-04-27,26019,"Cananea",0
"1103",2020-04-27,26025,"Empalme",0
"1104",2020-04-27,26026,"Etchojoa",0
"1105",2020-04-27,26027,"Fronteras",0
"1106",2020-04-27,26029,"Guaymas",4
"1107",2020-04-27,26030,"Hermosillo",13
"1108",2020-04-27,26033,"Huatabampo",1
"1109",2020-04-27,26034,"Huépac",0
"1110",2020-04-27,26036,"Magdalena",0
"1111",2020-04-27,26041,"Nacozari de García",0
"1112",2020-04-27,26042,"Navojoa",2
"1113",2020-04-27,26043,"Nogales",5
"1114",2020-04-27,26045,"Opodepe",0
"1115",2020-04-27,26047,"Pitiquito",0
"1116",2020-04-27,26048,"Puerto Peñasco",0
"1117",2020-04-27,26052,"Sahuaripa",0
"1118",2020-04-27,26055,"San Luis Río Colorado",16
"1119",2020-04-27,26058,"Santa Ana",0
"1120",2020-04-27,26060,"Sáric",0
"1121",2020-04-27,26066,"Ures",0
"1122",2020-04-27,26067,"Villa Hidalgo",0
"1123",2020-04-27,26999,"Sin municipio registrado",0
"1124",2020-04-27,26070,"General Plutarco Elías Calles",0
"1125",2020-04-27,26013,"Banámichi",0
"1126",2020-04-27,26003,"Álamos",0
"1127",2020-04-27,26004,"Altar",0
"1128",2020-04-27,26039,"Naco",0
"1129",2020-04-27,26001,"Aconchi",0
"1130",2020-04-27,26035,"Imuris",0
"1131",2020-04-27,26044,"Ónavas",0
"1132",2020-04-27,26020,"Carbó",0
"1133",2020-04-27,26038,"Moctezuma",0
"1134",2020-04-27,26068,"Villa Pesqueira",0
"1135",2020-04-27,26071,"Benito Juárez",0
"1136",2020-04-27,26016,"Benjamín Hill",0
"1137",2020-04-27,26065,"Tubutama",0
"1138",2020-04-27,26023,"Cumpas",0
"1139",2020-04-27,26032,"Huásabas",0
"1140",2020-04-27,26015,"Bavispe",0
"1141",2020-04-27,26064,"Trincheras",0
"1142",2020-04-27,26072,"San Ignacio Río Muerto",0
"1143",2020-04-27,26005,"Arivechi",0
"1144",2020-04-27,26037,"Mazatán",0
"1145",2020-04-27,26046,"Oquitoa",0
"1146",2020-04-27,26051,"Rosario",0
"1147",2020-04-27,26006,"Arizpe",0
"1148",2020-04-27,26011,"Bacoachi",0
"1149",2020-04-27,26022,"Cucurpe",0
"1150",2020-04-27,26056,"San Miguel de Horcasitas",0
"1151",2020-04-27,26040,"Nácori Chico",0
"1152",2020-04-27,26049,"Quiriego",0
"1153",2020-04-27,26010,"Bacerac",0
"1154",2020-04-27,26031,"Huachinera",0
"1155",2020-04-27,26021,"La Colorada",0
"1156",2020-04-27,26028,"Granados",0
"1157",2020-04-27,26063,"Tepache",0
"1158",2020-04-27,26024,"Divisaderos",0
"1159",2020-04-27,26050,"Rayón",0
"1160",2020-04-27,26053,"San Felipe de Jesús",0
"1161",2020-04-27,26059,"Santa Cruz",0
"1162",2020-04-27,26069,"Yécora",0
"1163",2020-04-27,26009,"Bacanora",0
"1164",2020-04-27,26062,"Suaqui Grande",0
"1165",2020-04-27,26054,"San Javier",0
"1166",2020-04-27,26061,"Soyopa",0
"1167",2020-04-27,26007,"Átil",0
"1168",2020-04-27,26057,"San Pedro de la Cueva",0
"1169",2020-04-28,26002,"Agua Prieta",0
"1170",2020-04-28,26008,"Bacadéhuachi",0
"1171",2020-04-28,26012,"Bácum",0
"1172",2020-04-28,26014,"Baviácora",0
"1173",2020-04-28,26017,"Caborca",1
"1174",2020-04-28,26018,"Cajeme",4
"1175",2020-04-28,26019,"Cananea",0
"1176",2020-04-28,26025,"Empalme",0
"1177",2020-04-28,26026,"Etchojoa",1
"1178",2020-04-28,26027,"Fronteras",0
"1179",2020-04-28,26029,"Guaymas",4
"1180",2020-04-28,26030,"Hermosillo",14
"1181",2020-04-28,26033,"Huatabampo",1
